time,tx,ty,qlat,qsens,lw,sw,precip,,,
435.25,0,0,-1.324592303,-3.573982256,41.87603244,-2.80E-05,1.29E+03,,,
435.5,0,0,-5.917381411,-8.806268047,28.56372671,-17.34494555,1.29E+03,,,
435.75,0,0,-17.68689305,-19.38844689,23.34252235,-129.7668691,2.51E+04,,,
436,0,0,-17.75916858,-25.77549829,24.47245624,-3.021877402,1.29E+03,,,
436.25,0,0,-21.07940348,-22.07125889,24.2671577,-2.80E-05,4.27E+04,,,
436.5,0,0,-35.42657612,-44.48233066,19.05552339,-18.73554062,1.07E+05,,,
436.75,0,0,-31.27552682,-45.05417014,20.82220105,-146.185403,1.27E+05,,,
437,0,0,-16.22747499,-24.720976,3.6764604,-1.757205232,6.89E+05,,,
437.25,0,0,6.6799483,-8.516271912,13.27795185,-2.80E-05,6.27E+05,,,
437.5,0,0,65.10108837,6.630561538,42.00388803,-20.0504021,2.32E+04,,,
437.75,0,0,117.9265668,39.69495081,100.1269633,-188.7910144,1.29E+03,,,
438,0,0,104.343193,27.46801695,96.7771565,-3.21717493,1.53E+05,,,
438.25,0,0,114.070869,33.28106577,100.0711232,-2.80E-05,1.98E+05,,,
438.5,0,0,113.2151165,41.52040794,98.52127635,-17.48036884,1.45E+05,,,
438.75,0,0,107.0103846,44.25652257,91.98655083,-157.0819152,8.04E+05,,,
439,0,0,107.3084099,39.14491679,83.03507702,-2.127613873,2.70E+05,,,
439.25,0,0,130.50914,51.44650202,99.23153729,-2.80E-05,2.02E+05,,,
439.5,0,0,104.03191,36.57197709,101.9107091,-18.8289281,1.29E+03,,,
439.75,0,0,84.28614311,31.7483979,78.36511276,-152.0243359,1.29E+03,,,
440,0,0,46.29544015,23.50697345,58.73522828,-2.127613873,4.67E+05,,,
440.25,0,0,2.806222906,-4.094880315,29.06299189,-2.80E-05,4.53E+06,,,
440.5,0,0,13.94496795,5.445991443,41.1430296,-15.06557637,1.91E+06,,,
440.75,0,0,44.14514861,18.73376429,61.09980846,-134.0135183,7.53E+05,,,
441,0,0,78.60616521,37.32279964,71.08352487,-1.804730464,1.32E+06,,,
441.25,0,0,82.68259408,48.37403161,70.90675077,-2.80E-05,1.40E+06,,,
441.5,0,0,47.02293627,17.45921401,93.89205412,-18.34494556,1.29E+03,,,
441.75,0,0,49.23664855,21.02839366,108.3394905,-176.6128146,1.29E+03,,,
442,0,0,59.43448371,27.96406153,75.17588132,-1.804730464,1.29E+03,,,
442.25,0,0,43.647243,21.6729952,90.49807995,-2.80E-05,4.60E+03,,,
442.5,0,0,46.40488418,35.54056433,46.6825825,-7.782881158,4.81E+06,,,
442.75,0,0,22.81040694,12.64774708,31.60634822,-73.79789522,6.67E+06,,,
443,0,0,39.93338428,24.73028679,48.76348974,-0.80473045,2.34E+06,,,
443.25,0,0,77.79941291,37.12486991,65.32233657,-2.80E-05,7.99E+05,,,
443.5,0,0,130.061517,44.93300462,72.27433408,-16.10594922,1.29E+03,,,
443.75,0,0,149.8530687,70.29115884,89.2247538,-132.3513064,9.74E+03,,,
444,0,0,122.3214936,51.15123901,98.58202027,-1.2171749,2.51E+04,,,
444.25,0,0,96.56023366,44.90683824,97.87503232,-2.80E-05,3.89E+05,,,
444.5,0,0,85.21655531,30.92660995,117.9249058,-15.77356541,1.29E+03,,,
444.75,0,0,87.4374245,30.6921511,114.3779076,-159.8738677,1.29E+03,,,
445,0,0,100.4545454,30.00266278,99.66857131,-1.127613858,1.29E+03,,,
445.25,0,0,114.6987223,37.37689515,101.0708071,-2.80E-05,1.29E+03,,,
445.5,0,0,123.3528375,41.01635035,96.71021489,-14.2592109,1.29E+03,,,
445.75,0,0,117.9885172,42.06838877,86.36951617,-135.5780851,1.74E+05,,,
446,0,0,106.536807,39.44283267,78.75628467,-1.2171749,5.98E+05,,,
446.25,0,0,131.2652403,52.69277424,76.49493845,-2.80E-05,7.92E+05,,,
446.5,0,0,128.0442064,42.20515094,84.07130748,-12.56591884,5.04E+04,,,
446.75,0,0,125.624438,58.9396156,91.90237105,-128.731716,6.75E+05,,,
447,0,0,107.2076735,46.6610323,101.8768799,-0.894291492,9.68E+04,,,
447.25,0,0,98.15139121,56.85788151,109.9826165,-2.80E-05,1.08E+05,,,
447.5,0,0,66.71365533,38.38712369,101.8540294,-10.91065161,3.41E+05,,,
447.75,0,0,56.82092588,40.13787839,96.42306145,-124.676014,1.20E+05,,,
448,0,0,53.49264627,31.73410805,87.29702997,-0.677144568,8.88E+04,,,
448.25,0,0,52.84804006,37.35678985,79.49214285,-2.80E-05,6.64E+05,,,
448.5,0,0,65.85076091,42.59876799,92.89223864,-9.910651598,4.14E+05,,,
448.75,0,0,74.42312162,58.00429524,88.24881975,-102.4183855,1.44E+05,,,
449,0,0,91.86978255,58.14398729,113.1022335,-0.677144568,1.29E+03,,,
449.25,0,0,95.87729809,66.82174151,116.1564338,-2.80E-05,6.92E+03,,,
449.5,0,0,119.1029323,68.52699504,112.6230552,-9.898302596,1.29E+03,,,
449.75,0,0,127.4052853,63.61543934,107.8018081,-121.625956,1.04E+05,,,
450,0,0,111.1472003,34.15177604,110.7470543,-0.450497252,1.64E+04,,,
450.25,0,0,66.83739143,36.8063287,85.64144902,-2.80E-05,3.73E+04,,,
450.5,0,0,63.2642398,27.99333772,92.45013944,-6.631282407,1.29E+03,,,
450.75,0,0,86.0364136,53.69893591,55.34350066,-81.1285699,5.27E+04,,,
451,0,0,84.36434105,40.71099401,70.44079104,-0.127613843,1.29E+03,,,
451.25,0,0,54.82060715,23.52882346,67.4614018,-2.80E-05,1.29E+03,,,
451.5,0,0,30.03550129,12.62334316,60.24259179,-7.603943603,1.29E+03,,,
451.75,0,0,43.89848072,14.51356992,59.04111968,-94.30592076,1.29E+03,,,
452,0,0,50.35475434,11.53450329,66.08563514,-0.549558687,1.29E+03,,,
452.25,0,0,42.01436882,9.577949653,65.93255795,-2.80E-05,2.16E+04,,,
452.5,0,0,22.21332457,3.686225172,43.6423943,-6.868615744,2.30E+05,,,
452.75,0,0,17.85244628,5.396192821,56.7323246,-96.68455931,1.02E+06,,,
453,0,0,20.42582746,6.733978833,62.06470847,-0.089589004,3.48E+05,,,
453.25,0,0,24.73925995,9.943357796,67.64659016,-2.80E-05,4.83E+05,,,
453.5,0,0,18.56746722,3.840090443,75.95828705,-7.936327405,4.11E+03,,,
453.75,0,0,14.40931394,6.086452898,71.84872406,-92.20105392,1.43E+05,,,
454,0,0,15.2854719,4.143807351,65.95446046,-0.089589004,3.05E+05,,,
454.25,0,0,22.13315944,7.025550937,65.11938601,-2.80E-05,2.40E+05,,,
454.5,0,0,14.14216773,1.726368668,55.79750357,-5.846766333,2.66E+05,,,
454.75,0,0,16.99790928,1.325768044,70.07452493,-87.8516482,1.29E+04,,,
455,0,0,12.9259466,-2.007292939,62.167119,-0.089589004,3.59E+04,,,
455.25,0,0,19.81299328,1.412444042,53.39091757,-2.80E-05,1.32E+04,,,
455.5,0,0,20.1024494,5.367677482,46.56837657,-4.613443952,6.18E+04,,,
455.75,0,0,27.37191727,5.549004399,69.77544673,-87.81988297,1.79E+05,,,
456,0,0,23.1599329,6.381004261,68.00298682,-0.127613843,6.08E+04,,,
456.25,0,0,32.32671067,9.648506169,77.59386848,-2.80E-05,9.01E+04,,,
456.5,0,0,25.10414373,5.623536785,93.20670778,-5.846766333,4.69E+04,,,
456.75,0,0,22.23586456,6.666439805,73.88136766,-90.39331828,4.78E+04,,,
457,0,0,13.8124335,5.024137847,57.5038295,-2.80E-05,8.38E+04,,,
457.25,0,0,42.06508151,8.801238353,45.48327399,-2.80E-05,7.26E+03,,,
457.5,0,0,36.94575217,14.38581064,28.14421489,-3.089589049,9.80E+05,,,
457.75,0,0,11.75476794,5.810553685,21.17722755,-41.92946833,5.65E+06,,,
458,0,0,3.49620957,-0.197664735,15.38870043,-2.80E-05,6.60E+06,,,
458.25,0,0,-1.74026432,-4.951008437,14.5618326,-2.80E-05,7.86E+06,,,
458.5,0,0,16.65816583,-0.316694352,31.93076304,-3.38679662,1.38E+06,,,
458.75,0,0,18.40686804,-2.238744409,53.13057247,-65.01058353,4.58E+05,,,
459,0,0,22.09778652,-0.470718344,63.5660521,-2.80E-05,5.01E+05,,,
459.25,0,0,20.14880933,4.145052545,75.02679198,-2.80E-05,5.98E+05,,,
459.5,0,0,18.33250703,4.191722306,60.37809132,-3.936327346,1.26E+06,,,
459.75,0,0,12.76840342,5.437274096,63.96860383,-70.8531264,6.37E+05,,,
460,0,0,13.40149396,3.65481751,67.80848259,-2.80E-05,1.55E+05,,,
460.25,0,0,27.11879354,9.746401707,80.62022937,-2.80E-05,6.95E+05,,,
460.5,0,0,32.96619852,9.542965746,51.30969453,-2.52388288,9.94E+04,,,
460.75,0,0,35.29333288,7.217410265,61.18659712,-68.08444653,2.44E+05,,,
461,0,0,36.01161199,9.226958378,77.58948831,-2.80E-05,5.92E+05,,,
461.25,0,0,41.6498034,12.38066237,72.40023372,-2.80E-05,1.31E+05,,,
461.5,0,0,27.55847621,9.34107753,76.43659563,-3.063913212,1.29E+03,,,
461.75,0,0,33.07804179,15.98053699,69.38025505,-58.08299119,4.35E+05,,,
462,0,0,34.99146822,17.36752329,81.00562783,-2.80E-05,6.29E+05,,,
462.25,0,0,52.28685981,26.03756097,85.62434871,-2.80E-05,2.55E+05,,,
462.5,0,0,36.69291548,19.37911966,105.0404121,-3.179150091,1.29E+03,,,
462.75,0,0,25.24574614,12.00080165,70.54832193,-66.56795168,1.29E+03,,,
463,0,0,43.83493118,21.88663701,65.82850771,-2.80E-05,1.29E+03,,,
463.25,0,0,57.55680584,34.3574787,37.72646569,-2.80E-05,7.25E+05,,,
463.5,0,0,17.04569616,12.58266433,26.21926344,-1.757205232,2.43E+06,,,
463.75,0,0,4.157300737,-2.256305892,27.23122013,-34.07507705,9.59E+05,,,
464,0,0,7.422425826,-0.779317203,86.01322767,-2.80E-05,1.29E+03,,,
464.25,0,0,4.412871601,0.478139244,56.60537061,-2.80E-05,1.29E+03,,,
464.5,0,0,11.37337906,2.393406936,37.39419018,-2.089589034,1.29E+03,,,
464.75,0,0,7.583625329,-3.807911911,26.88521667,-43.04108658,1.22E+05,,,
465,0,0,75.08487999,11.36485141,26.88099805,-2.80E-05,3.99E+05,,,
465.25,0,0,147.3017553,47.25491711,102.3520791,-2.80E-05,1.29E+03,,,
465.5,0,0,128.4386735,51.49480369,80.28143335,-2.629619366,2.46E+03,,,
465.75,0,0,115.8091792,48.23367027,96.72797709,-65.23285082,9.66E+03,,,
466,0,0,145.093402,77.03665036,101.4638817,-2.80E-05,7.22E+05,,,
466.25,0,0,179.9578396,84.5323739,104.3754832,-2.80E-05,1.50E+05,,,
466.5,0,0,205.7350487,113.8124329,111.6548525,-2.306735957,3.83E+04,,,
466.75,0,0,205.0452653,138.0632366,126.0739489,-71.74287834,5.44E+04,,,
467,0,0,178.2527886,129.0068096,107.4258338,-2.80E-05,7.33E+05,,,
467.25,0,0,167.1303555,96.73970299,104.4113213,-2.80E-05,1.41E+05,,,
467.5,0,0,166.9732061,94.78184286,112.1775219,-2.434321838,1.06E+04,,,
467.75,0,0,151.0812294,84.52792585,118.3998422,-68.36814274,8.50E+04,,,
468,0,0,95.21429562,53.98898425,119.4368658,-2.80E-05,1.29E+03,,,
468.25,0,0,62.01772397,26.13184632,87.21024116,-2.80E-05,1.29E+03,,,
468.5,0,0,53.42336899,23.42200004,65.95627798,-1.757205232,1.29E+03,,,
468.75,0,0,30.47717499,19.25577085,36.64906911,-34.50358865,3.95E+05,,,
469,0,0,14.49435229,5.55961496,32.46258691,-2.80E-05,6.00E+05,,,
469.25,0,0,32.45918104,14.04524003,51.87951997,-2.80E-05,1.75E+05,,,
469.5,0,0,72.28481896,35.13230503,61.36154683,-1.629619351,6.98E+05,,,
469.75,0,0,104.3189666,55.33403084,86.72892285,-52.19218497,1.32E+04,,,
470,0,0,105.2891332,55.42767116,91.72979246,-2.80E-05,4.93E+05,,,
470.25,0,0,96.28249032,56.19300425,91.73947738,-2.80E-05,4.78E+05,,,
470.5,0,0,53.97111534,34.17112599,81.91310989,-1.2171749,7.80E+05,,,
470.75,0,0,37.14867642,21.02372752,81.77465346,-45.76873832,4.06E+05,,,
471,0,0,53.76380495,27.59702598,72.70812731,-2.80E-05,8.66E+05,,,
471.25,0,0,59.32311484,24.45968392,72.55486559,-2.80E-05,5.26E+05,,,
471.5,0,0,55.65612359,18.93065262,85.69744148,-1.306735942,2.75E+05,,,
471.75,0,0,57.42085783,14.74615192,86.50195944,-48.1419956,8.91E+04,,,
472,0,0,39.09417552,10.0507827,86.46187944,-2.80E-05,1.26E+04,,,
472.25,0,0,54.71841606,22.35310488,105.1591827,-2.80E-05,2.75E+05,,,
472.5,0,0,50.49884164,20.52684472,82.21459142,-1.306735942,1.29E+03,,,
472.75,0,0,56.75745533,22.65263225,44.84436675,-38.91083656,4.76E+05,,,
473,0,0,-8.941036326,-17.52385634,21.32618547,-2.80E-05,5.45E+06,,,
473.25,0,0,13.14703233,-23.0961208,9.78114291,-2.80E-05,4.62E+06,,,
473.5,0,0,128.9859668,44.94981565,68.44923749,-1.179150061,1.28E+05,,,
473.75,0,0,92.86525189,33.8893521,82.67004951,-45.78609939,1.74E+05,,,
474,0,0,74.21911498,27.40460214,84.82164842,-2.80E-05,3.01E+05,,,
474.25,0,0,76.1945262,34.85637119,73.54478836,-2.80E-05,7.67E+05,,,
474.5,0,0,68.83615683,24.63640973,85.66218902,-1.2171749,6.41E+04,,,
474.75,0,0,35.36260991,15.37506908,94.81959326,-47.11328661,1.91E+05,,,
475,0,0,6.83460931,-8.272284983,52.04724103,-2.80E-05,1.63E+06,,,
475.25,0,0,103.2401259,33.11721179,54.08365617,-2.80E-05,1.27E+06,,,
475.5,0,0,106.9187522,39.04756356,87.90891448,-0.629619336,3.35E+05,,,
475.75,0,0,81.60103918,25.67465563,79.79075264,-42.95619839,2.41E+05,,,
476,0,0,60.58501659,12.99066635,74.31405386,-2.80E-05,1.29E+03,,,
476.25,0,0,37.12037189,8.46491843,58.47467539,-2.80E-05,9.91E+03,,,
476.5,0,0,22.60041459,-5.401317918,33.61761977,-0.677144568,7.71E+05,,,
476.75,0,0,-16.4029516,-22.22245336,9.246417473,-20.58375738,5.89E+06,,,
477,0,0,-6.96424255,-18.01256634,9.319325859,-2.80E-05,4.51E+06,,,
477.25,0,0,14.88944308,-6.319123722,25.66572188,-2.80E-05,1.35E+05,,,
477.5,0,0,60.71219539,5.016325932,37.57948698,-0.217174885,1.29E+03,,,
477.75,0,0,66.02965568,18.06534643,71.02357454,-40.65548044,1.29E+03,,,
478,0,0,67.62568076,20.27060108,92.80299369,-2.80E-05,1.29E+03,,,
478.25,0,0,77.92431336,35.46143224,98.44443352,-2.80E-05,1.29E+03,,,
478.5,0,0,67.50653285,28.79259457,105.8322033,-0.629619336,1.29E+03,,,
478.75,0,0,70.2151532,41.05846192,102.8619984,-44.72720312,7.26E+03,,,
479,0,0,66.27839651,40.00329485,116.4519021,-2.80E-05,1.29E+03,,,
479.25,0,0,54.01257877,36.21815723,105.2102648,-2.80E-05,3.40E+05,,,
479.5,0,0,51.29874723,26.72265316,109.7988216,-0.629619336,1.29E+03,,,
479.75,0,0,49.65490946,24.53461797,116.297109,-47.02274774,1.29E+03,,,
480,0,0,47.15162379,17.98213075,118.1887085,-2.80E-05,1.29E+03,,,
480.25,0,0,66.36045093,24.76314153,122.294445,-2.80E-05,1.29E+03,,,
480.5,0,0,59.70620303,23.66842761,126.7137258,-0.629619336,1.29E+03,,,
480.75,0,0,63.30122282,24.56906208,129.1900555,-47.36481646,1.29E+03,,,
481,0,0,52.90527249,21.65551275,123.9343831,-2.80E-05,1.29E+03,,,
481.25,0,0,48.66068922,23.35081709,119.9529064,-2.80E-05,1.29E+03,,,
481.5,0,0,18.53512958,7.434296639,114.6844078,-0.677144568,1.29E+03,,,
481.75,0,0,41.78197226,12.89170697,109.6749073,-44.1650073,1.29E+03,,,
482,0,0,32.84268611,10.89102611,78.45464174,-2.80E-05,1.29E+03,,,
482.25,0,0,48.0418297,13.41788337,80.31098874,-2.80E-05,1.29E+03,,,
482.5,0,0,28.52809106,7.956986154,81.36270949,-0.677144568,1.29E+03,,,
482.75,0,0,31.12142872,6.934679935,79.32864262,-38.29525717,1.29E+03,,,
483,0,0,39.0200247,5.923298773,76.33460936,-2.80E-05,1.29E+03,,,
483.25,0,0,35.24108634,9.489533896,71.99803,-2.80E-05,1.29E+03,,,
483.5,0,0,32.14234089,7.23411415,42.03309748,-0.412472413,1.29E+03,,,
483.75,0,0,30.5938286,7.3613755,55.09775306,-27.18081343,1.29E+03,,,
484,0,0,42.56778043,12.45947529,55.31882592,-2.80E-05,1.29E+03,,,
484.25,0,0,46.2002479,18.58942095,53.86400629,-2.80E-05,1.29E+03,,,
484.5,0,0,60.59283716,28.21508682,59.3099111,-0.412472413,1.29E+03,,,
484.75,0,0,68.1379528,29.20148892,84.29954154,-34.35542417,2.95E+03,,,
485,0,0,40.67532046,17.00241596,108.6353278,-2.80E-05,1.29E+03,,,
485.25,0,0,26.82029395,13.7389138,97.19369681,-2.80E-05,6.69E+04,,,
485.5,0,0,57.17813439,21.44802889,41.9022089,-0.322911371,3.71E+04,,,
485.75,0,0,51.82524238,5.182025089,48.40289744,-22.95052414,1.29E+03,,,
486,0,0,10.27101631,-11.92068338,34.88226002,-2.80E-05,2.77E+05,,,
486.25,0,0,32.23295146,1.297501206,58.09629806,-2.80E-05,1.12E+05,,,
486.5,0,0,32.58022954,9.777207796,81.28562901,-0.412472413,4.78E+03,,,
486.75,0,0,8.525881278,0.185647486,49.87033549,-32.64764277,1.85E+05,,,
487,0,0,9.545835745,1.765786671,43.2357321,-2.80E-05,4.88E+05,,,
487.25,0,0,10.58151757,5.753563019,44.07777428,-2.80E-05,2.78E+05,,,
487.5,0,0,22.01459566,10.54343318,33.05159766,-2.80E-05,1.06E+05,,,
487.75,0,0,12.60872652,2.349464263,25.06600185,-23.07409905,9.62E+05,,,
488,0,0,14.27693138,-1.331583691,26.91920741,-2.80E-05,7.63E+05,,,
488.25,0,0,24.44553008,3.342360093,22.89020555,-2.80E-05,2.54E+06,,,
488.5,0,0,28.49426387,7.380675495,39.55478901,-2.80E-05,9.42E+05,,,
488.75,0,0,40.56597053,12.10126152,58.18182487,-23.4640091,8.41E+05,,,
489,0,0,44.81312978,17.86861257,96.67902651,-2.80E-05,2.34E+05,,,
489.25,0,0,46.04250213,22.12287958,88.93340471,-2.80E-05,6.32E+04,,,
489.5,0,0,50.37472929,23.84540015,84.80565736,-0.412472413,2.46E+03,,,
489.75,0,0,68.92131542,35.15583201,55.87680284,-27.90848841,1.06E+04,,,
490,0,0,69.60909844,30.70931767,68.8766185,-2.80E-05,1.29E+03,,,
490.25,0,0,72.6700129,29.23241361,95.88878337,-2.80E-05,1.29E+03,,,
490.5,0,0,54.09474902,23.82286285,97.08711405,-0.540058294,1.29E+03,,,
490.75,0,0,60.95399895,27.87367185,67.20889397,-32.54209081,1.29E+03,,,
491,0,0,56.60053603,22.45545748,72.1187563,-2.80E-05,1.29E+03,,,
491.25,0,0,68.56938195,31.0787745,97.11630024,-2.80E-05,1.29E+03,,,
491.5,0,0,44.83074874,19.89802842,57.52824362,-0.089589004,1.29E+03,,,
491.75,0,0,31.15750468,14.88199724,49.13215902,-27.10378592,1.29E+03,,,
492,0,0,60.49009367,26.48209052,47.20910147,-2.80E-05,1.29E+03,,,
492.25,0,0,77.4745802,27.5850552,52.18205555,-2.80E-05,1.29E+03,,,
492.5,0,0,56.58039422,24.61639532,28.3264784,-0.127613843,6.65E+05,,,
492.75,0,0,15.82247598,-0.385320478,27.5678227,-19.26488493,3.91E+06,,,
493,0,0,1.110178152,-7.494470035,30.56518207,-2.80E-05,4.53E+05,,,
493.25,0,0,-7.711551143,-15.42934378,35.11666852,-2.80E-05,2.27E+06,,,
493.5,0,0,19.12368652,-25.14227488,16.87453064,-2.80E-05,2.79E+06,,,
493.75,0,0,129.4194776,52.15156203,31.80064465,-28.28958307,1.29E+03,,,
494,0,0,89.39864187,27.53486073,96.83877875,-2.80E-05,1.29E+03,,,
494.25,0,0,33.19190131,17.612903,58.96256075,-2.80E-05,7.09E+04,,,
494.5,0,0,5.643107445,1.346379353,28.8634756,-0.127613843,1.83E+06,,,
494.75,0,0,-1.840088286,-4.321063611,11.58732387,-18.10378579,2.18E+05,,,
495,0,0,21.78358037,8.87128157,21.76546827,-2.80E-05,3.45E+04,,,
495.25,0,0,133.1433947,99.11997217,68.00396479,-2.80E-05,1.17E+06,,,
495.5,0,0,163.172206,119.3038993,85.98129895,-0.217174885,9.63E+05,,,
495.75,0,0,177.6835221,145.4787134,84.44559567,-27.58578953,1.31E+06,,,
496,0,0,148.608898,95.09178003,90.29196498,-2.80E-05,4.57E+05,,,
496.25,0,0,129.545681,84.1891941,90.41306034,-2.80E-05,5.62E+05,,,
496.5,0,0,101.8119093,60.01919197,93.32146731,-0.127613843,3.03E+05,,,
496.75,0,0,74.58492402,61.13412218,83.4741201,-29.42284292,1.12E+06,,,
497,0,0,75.30677989,49.44853705,81.09685185,-2.80E-05,3.57E+05,,,
497.25,0,0,79.84547063,61.8693135,76.33684919,-2.80E-05,8.31E+05,,,
497.5,0,0,72.95484729,46.81788066,90.08980788,-0.127613843,4.17E+05,,,
497.75,0,0,74.35102976,49.66032249,85.60152148,-29.77707611,6.81E+05,,,
498,0,0,64.32975593,35.25076389,89.63904576,-2.80E-05,9.50E+04,,,
498.25,0,0,68.22175054,50.14219153,100.6138707,-2.80E-05,4.91E+05,,,
498.5,0,0,66.20077996,43.50258971,92.41688681,-0.089589004,4.46E+05,,,
498.75,0,0,68.5783654,50.40482298,99.50145916,-33.53992737,8.52E+05,,,
499,0,0,55.13688947,31.89283083,100.8542139,-2.80E-05,8.19E+04,,,
499.25,0,0,34.74091845,19.72578332,95.90144625,-2.80E-05,1.29E+03,,,
499.5,0,0,28.13177394,12.10657847,66.22981849,-0.217174885,1.29E+03,,,
499.75,0,0,27.41505669,14.99520208,46.84552914,-27.69368947,2.95E+03,,,
500,0,0,25.48695523,17.02285296,54.58901061,-2.80E-05,9.40E+04,,,
500.25,0,0,28.31085901,20.12410424,52.88651098,-2.80E-05,2.94E+05,,,
500.5,0,0,40.90120906,22.63526577,38.01779166,-0.127613843,2.62E+05,,,
500.75,0,0,51.48641405,28.93466385,83.60046724,-32.12563539,1.29E+03,,,
501,0,0,38.71092234,21.8746496,75.22710158,-2.80E-05,3.71E+04,,,
501.25,0,0,43.3127722,26.71058876,48.15342275,-2.80E-05,1.31E+06,,,
501.5,0,0,62.48744419,27.43413752,70.60213003,-0.127613843,8.07E+05,,,
501.75,0,0,71.60512475,25.06407231,84.21702461,-33.4798686,2.22E+04,,,
502,0,0,52.0806472,26.00224607,80.11070227,-2.80E-05,1.29E+03,,,
502.25,0,0,45.41991023,29.65009622,38.2611149,-2.80E-05,2.74E+05,,,
502.5,0,0,21.8115891,12.75764997,27.19889251,-0.127613843,1.18E+06,,,
502.75,0,0,4.449242765,1.740368155,24.27895311,-22.89046538,4.55E+06,,,
503,0,0,24.58200379,11.0896647,47.48794702,-2.80E-05,1.34E+06,,,
503.25,0,0,45.509455,14.41024429,78.86650948,-2.80E-05,1.29E+03,,,
503.5,0,0,32.53343568,11.18451462,100.4952315,-0.089589004,1.29E+03,,,
503.75,0,0,25.16231213,6.915372202,89.28064018,-41.58011578,1.29E+03,,,
504,0,0,27.40492965,3.267681465,58.44271683,-2.80E-05,1.29E+03,,,
504.25,0,0,23.96011057,7.62173872,17.07816606,-2.80E-05,1.83E+05,,,
504.5,0,0,10.42019923,2.369090289,16.04563063,-0.217174885,2.01E+06,,,
504.75,0,0,2.083280371,0.095182461,29.22456837,-25.89046542,2.16E+05,,,
505,0,0,-12.78187422,-9.826372825,11.89421636,-2.80E-05,3.37E+06,,,
505.25,0,0,7.214820353,-2.49824621,20.89125973,-2.80E-05,2.53E+06,,,
505.5,0,0,13.82951379,1.656620869,50.48084763,-0.089589004,5.40E+05,,,
505.75,0,0,4.037653756,-1.284223767,58.79319982,-31.04243329,3.69E+05,,,
506,0,0,-2.329448985,-7.526687801,40.18841448,-2.80E-05,1.84E+06,,,
506.25,0,0,19.37727124,2.223050429,51.57856218,-2.80E-05,7.43E+05,,,
506.5,0,0,29.25467408,12.48789805,62.95897186,-0.127613843,8.15E+05,,,
506.75,0,0,22.93447102,11.95947212,60.79317658,-30.31660583,1.01E+06,,,
507,0,0,28.88446644,12.91365301,68.49412176,-2.80E-05,1.53E+05,,,
507.25,0,0,50.21027273,30.97853575,71.59505402,-2.80E-05,4.70E+05,,,
507.5,0,0,62.70578511,28.77261943,81.32204398,-0.089589004,3.90E+05,,,
507.75,0,0,68.88730432,39.34193626,78.02285743,-36.75158491,7.03E+05,,,
508,0,0,77.47906947,39.39297474,78.61257646,-2.80E-05,3.47E+05,,,
508.25,0,0,83.9471032,50.82350629,81.3141833,-2.80E-05,5.53E+04,,,
508.5,0,0,71.62531614,41.44018739,94.83806165,-0.412472413,1.29E+03,,,
508.75,0,0,77.52653351,54.68349021,77.11328785,-39.92904406,1.49E+05,,,
509,0,0,68.33636715,40.7302658,58.47512068,-2.80E-05,9.66E+03,,,
509.25,0,0,41.54826411,19.89472301,63.21752477,-2.80E-05,5.94E+03,,,
509.5,0,0,48.57383258,20.97815936,49.72607355,-0.412472413,4.75E+04,,,
509.75,0,0,57.64648464,25.3446927,41.7396082,-35.08644823,6.67E+05,,,
510,0,0,43.28334229,15.24480859,32.55515782,-2.80E-05,1.45E+06,,,
510.25,0,0,41.74915829,20.92521173,40.80982908,-2.80E-05,2.36E+06,,,
510.5,0,0,41.8348894,21.31495134,40.86402936,-0.450497252,1.73E+06,,,
510.75,0,0,60.14175204,38.39144714,50.88735736,-38.92564185,3.00E+06,,,
511,0,0,66.93295704,32.44183581,52.8263208,-2.80E-05,9.01E+05,,,
511.25,0,0,57.16854989,25.5903167,54.39535294,-2.80E-05,1.69E+06,,,
511.5,0,0,28.19302967,6.998016664,41.32774046,-0.412472413,7.49E+05,,,
511.75,0,0,24.31930251,7.640350002,47.34439334,-39.18785772,2.04E+06,,,
512,0,0,26.97491503,6.507011134,46.10304902,-2.80E-05,1.46E+06,,,
512.25,0,0,42.08026785,20.51495656,55.40759366,-2.80E-05,2.00E+06,,,
512.5,0,0,42.45997423,21.33730695,54.49998003,-0.412472413,1.51E+06,,,
512.75,0,0,35.37022815,16.94166269,51.94124171,-43.54924338,1.64E+06,,,
513,0,0,27.6544817,11.75192131,52.16907465,-2.80E-05,1.18E+06,,,
513.25,0,0,36.54421088,16.82955798,52.73145486,-2.80E-05,1.75E+06,,,
513.5,0,0,71.0950973,40.00994229,59.43406286,-0.412472413,2.05E+05,,,
513.75,0,0,64.38437396,39.34327603,66.27895374,-38.22852336,7.65E+05,,,
514,0,0,63.82239662,27.73589449,67.76644678,-2.80E-05,1.06E+05,,,
514.25,0,0,56.60938065,29.20551251,48.11489743,-2.80E-05,1.18E+06,,,
514.5,0,0,39.27520762,14.22382875,50.78966608,-0.412472413,2.38E+05,,,
514.75,0,0,37.0970323,23.18780472,53.93390481,-31.39579695,9.84E+05,,,
515,0,0,30.10888455,16.08337546,58.16279187,-2.80E-05,8.57E+05,,,
515.25,0,0,36.14043854,27.32206715,60.44630358,-2.80E-05,1.79E+06,,,
515.5,0,0,36.25115709,17.13849652,54.81639619,-0.412472413,9.62E+04,,,
515.75,0,0,58.26134472,32.98780322,76.08341664,-44.78412045,9.79E+05,,,
516,0,0,54.97496557,33.76532448,67.92860012,-2.80E-05,9.13E+05,,,
